1,67.766
2,67.5
3,60.949
4,61.493
5,64.745
6,62.882
7,65.162
8,65.312
9,68.345
10,62.639
11,64.178
12,62.917
13,62.014
14,63.75
15,66.597
16,61.192
17,62.488
18,63.692
19,58.692
20,62.627
